sample_id,variety,region,quality_score,quality_category,ripeness_index,ripeness_category,sugar_content_brix,firmness_kgf,length_cm
688,Red Dacca,Brazil,2.69,Unripe,4.26,Overripe,20.26,0.85,29.94
689,Red Dacca,Brazil,1.12,Good,6.13,Overripe,24.97,4.99,10.97
690,Red Dacca,Ecuador,1.35,Processing,2.47,Ripe,22.9,3.23,29.48
691,Plantain,Brazil,1.48,Good,1.38,Ripe,17.66,4.03,15.4
692,Fehi,India,1.66,Processing,4.33,Ripe,23.35,3.56,19.44
693,Burro,Colombia,3.59,Premium,1.81,Overripe,18.35,4.8,16.17
694,Plantain,Brazil,1.72,Good,3.49,Overripe,20.89,0.89,29.87
695,Manzano,Colombia,2.5,Good,5.43,Ripe,22.25,0.77,19.16
696,Plantain,Ecuador,1.74,Processing,5.94,Overripe,19.9,3.19,13.89
697,Burro,Ecuador,1.21,Unripe,2.65,Ripe,21.84,1.41,14.85
698,Red Dacca,Honduras,3.98,Processing,3.52,Green,16.05,3.52,23.74
699,Burro,Honduras,1.51,Good,6.53,Overripe,20.93,4.71,22.57
700,Fehi,Brazil,1.67,Good,1.34,Overripe,18.52,3.81,23.17
701,Burro,Guatemala,2.31,Good,3.81,Turning,21.96,2.8,25.71
702,Red Dacca,Ecuador,2.87,Processing,6.8,Turning,22.49,1.13,29.36
703,Red Dacca,Honduras,3.77,Unripe,1.29,Ripe,22.58,1.17,25.98
704,Manzano,Guatemala,3.31,Premium,5.79,Ripe,21.73,1.73,28.24
705,Burro,Colombia,1.52,Processing,3.74,Turning,24.86,0.91,27.91
706,Manzano,Colombia,1.53,Premium,2.14,Green,15.13,3.88,15.79
707,Manzano,Brazil,3.86,Processing,4.68,Turning,16.7,3.05,26.4
708,Manzano,Brazil,3.51,Good,4.42,Turning,24.14,4.64,16.89
709,Red Dacca,Ecuador,2.5,Processing,6.62,Turning,24.06,3.82,28.78
710,Plantain,Guatemala,2.88,Processing,6.37,Ripe,24.08,1.87,17.68
711,Red Dacca,Honduras,2.97,Processing,2.71,Green,21.33,1.3,21.22
712,Red Dacca,Guatemala,3.01,Good,2.9,Turning,15.28,3.93,17.31
713,Red Dacca,Honduras,1.1,Good,5.91,Green,15.88,3.09,12.98
714,Burro,Costa Rica,2.59,Good,5.62,Turning,15.51,1.79,29.88
715,Red Dacca,Ecuador,1.22,Processing,1.75,Ripe,17.02,1.24,16.23
716,Red Dacca,Brazil,2.84,Good,6.56,Overripe,22.04,0.7,25.32
717,Red Dacca,Honduras,2.65,Processing,6.34,Overripe,19.89,2.85,16.3
718,Manzano,Costa Rica,1.93,Processing,4.59,Turning,23.25,4.02,14.17
719,Fehi,Ecuador,3.68,Good,3.17,Overripe,22.82,3.01,12.54
720,Fehi,India,1.2,Unripe,6.29,Green,23.65,3.42,18.07
721,Red Dacca,Ecuador,3.19,Premium,1.75,Turning,23.3,3.43,24.38
722,Fehi,Costa Rica,2.08,Unripe,5.22,Ripe,19.14,4.57,20.88
723,Fehi,Guatemala,1.3,Good,1.14,Overripe,17.1,4.56,15.19
724,Manzano,Costa Rica,1.02,Processing,1.11,Turning,23.51,1.54,15.03
725,Fehi,Honduras,1.6,Processing,3.46,Ripe,22.56,3.92,27.07
726,Red Dacca,Colombia,1.67,Good,1.48,Ripe,24.22,2.89,12.03
727,Burro,Brazil,2.81,Good,1.67,Overripe,15.74,3.52,22.14
728,Manzano,Costa Rica,3.05,Processing,3.46,Overripe,17.0,2.92,22.12
729,Plantain,Brazil,3.3,Good,5.22,Ripe,16.48,2.06,20.05
730,Burro,Costa Rica,2.06,Premium,4.78,Turning,23.71,2.31,18.68
731,Red Dacca,India,2.22,Good,3.08,Overripe,18.77,0.93,21.8
732,Red Dacca,Brazil,3.88,Good,6.89,Ripe,22.68,1.86,18.51
733,Burro,India,3.76,Good,3.78,Ripe,15.76,4.16,24.14
734,Red Dacca,Guatemala,3.43,Good,6.41,Ripe,18.27,1.99,27.38
735,Fehi,Colombia,1.68,Processing,4.16,Overripe,21.3,2.09,26.67
736,Manzano,Costa Rica,3.35,Good,1.88,Ripe,18.52,1.96,10.44
737,Burro,India,3.83,Processing,6.88,Overripe,15.85,4.96,12.33
738,Red Dacca,India,2.14,Good,2.05,Turning,19.12,3.96,16.65
739,Fehi,Honduras,2.01,Good,3.53,Green,24.32,3.28,16.47
740,Red Dacca,Honduras,3.36,Premium,6.85,Overripe,21.53,3.58,17.09
741,Burro,Ecuador,3.49,Unripe,1.21,Turning,21.14,1.08,27.53
742,Manzano,Colombia,3.84,Good,2.05,Green,16.2,3.75,15.43
743,Red Dacca,India,2.23,Processing,4.88,Overripe,23.6,3.26,28.99
744,Manzano,Costa Rica,2.62,Processing,6.58,Turning,24.3,0.83,10.53
745,Fehi,Colombia,2.75,Good,6.39,Turning,22.64,1.98,26.19
746,Manzano,India,2.83,Premium,5.46,Turning,22.18,0.87,12.92
747,Red Dacca,Ecuador,1.52,Unripe,4.03,Overripe,16.02,1.83,22.0
748,Burro,Honduras,2.16,Processing,6.47,Ripe,16.82,2.2,20.33
749,Fehi,India,2.3,Good,6.81,Green,20.02,0.63,12.12
750,Burro,India,1.58,Processing,2.15,Turning,15.99,1.86,22.25
751,Burro,India,1.38,Processing,1.91,Overripe,24.05,1.92,15.71
752,Plantain,Colombia,3.77,Processing,5.65,Overripe,19.12,4.63,29.56
753,Red Dacca,Ecuador,2.9,Processing,5.96,Green,22.89,3.3,20.78
754,Fehi,Guatemala,3.38,Processing,4.73,Ripe,18.86,4.41,23.82
755,Manzano,Costa Rica,2.0,Good,5.09,Overripe,18.5,4.62,18.35
756,Burro,Ecuador,3.75,Good,1.43,Turning,19.97,4.2,12.77
757,Fehi,India,2.93,Premium,1.22,Overripe,20.16,2.63,13.74
758,Manzano,Costa Rica,2.53,Good,1.55,Turning,19.9,2.88,16.97
759,Fehi,Guatemala,2.07,Processing,1.3,Green,15.17,3.1,25.01
760,Red Dacca,Ecuador,3.95,Good,1.36,Turning,19.93,3.49,15.78
761,Red Dacca,Guatemala,1.41,Processing,5.75,Ripe,22.07,3.91,10.14
762,Burro,Ecuador,1.88,Good,5.91,Ripe,19.1,4.82,23.83
763,Fehi,Honduras,1.93,Good,3.13,Overripe,16.19,4.84,26.64
764,Manzano,Colombia,2.22,Good,1.09,Overripe,18.92,3.31,22.02
765,Burro,Colombia,2.21,Processing,4.46,Green,24.86,4.38,20.61
766,Manzano,Honduras,1.5,Processing,2.74,Green,22.66,3.96,23.88
767,Burro,Colombia,3.5,Good,3.66,Ripe,19.15,2.27,16.35
768,Fehi,India,2.93,Processing,4.87,Overripe,21.12,0.77,15.51
769,Manzano,Ecuador,1.39,Good,2.05,Ripe,22.77,1.79,10.72
770,Red Dacca,India,3.83,Processing,3.98,Turning,20.89,2.11,11.52
771,Plantain,Guatemala,2.81,Processing,2.32,Overripe,17.31,3.21,25.49
772,Red Dacca,Honduras,1.13,Premium,6.5,Turning,21.85,2.8,20.18
773,Fehi,Colombia,2.82,Premium,4.02,Ripe,15.16,2.13,13.42
774,Manzano,Colombia,2.27,Good,3.23,Ripe,21.84,2.61,22.06
775,Burro,Honduras,3.92,Processing,6.19,Turning,24.65,3.35,29.54
776,Plantain,Ecuador,2.14,Good,2.53,Turning,22.13,2.85,19.12
777,Red Dacca,Ecuador,3.23,Processing,2.65,Ripe,23.41,2.81,26.75
778,Manzano,Costa Rica,1.41,Good,3.46,Ripe,18.99,1.99,13.52
779,Manzano,Brazil,2.35,Good,2.97,Ripe,16.75,3.54,25.09
780,Manzano,Ecuador,1.59,Processing,3.85,Turning,20.33,4.3,20.09
781,Burro,Costa Rica,3.03,Unripe,2.72,Green,19.13,3.65,27.24
782,Manzano,Honduras,2.09,Unripe,3.02,Overripe,17.09,4.58,23.24
783,Red Dacca,Guatemala,1.26,Good,1.89,Turning,24.41,1.44,12.93
784,Red Dacca,Costa Rica,3.72,Good,4.86,Overripe,17.94,3.01,21.25
785,Fehi,Colombia,2.55,Processing,1.39,Ripe,17.98,2.49,23.56
786,Manzano,Ecuador,1.75,Good,1.89,Overripe,24.88,0.75,26.64
787,Fehi,Brazil,1.68,Processing,4.7,Overripe,19.66,0.8,15.08
788,Burro,Brazil,1.1,Good,4.7,Overripe,24.52,4.87,21.45
789,Red Dacca,Costa Rica,2.69,Processing,4.81,Turning,15.93,0.79,25.23
790,Burro,Ecuador,1.85,Processing,1.62,Overripe,21.68,4.02,12.79
791,Fehi,Colombia,2.61,Unripe,5.46,Overripe,21.49,1.25,11.46
792,Burro,Brazil,1.59,Premium,5.51,Turning,22.95,4.71,24.79
793,Plantain,India,2.73,Unripe,4.35,Turning,17.56,2.64,14.58
794,Red Dacca,Colombia,2.12,Good,3.45,Overripe,22.56,0.97,19.31
795,Burro,Honduras,2.39,Unripe,5.49,Turning,24.8,2.99,23.21
796,Burro,Ecuador,3.07,Processing,6.34,Green,23.68,1.49,18.67
797,Manzano,India,1.31,Processing,1.62,Turning,24.04,2.45,24.98
798,Burro,Brazil,1.47,Good,2.32,Overripe,23.93,1.39,23.21
799,Red Dacca,Brazil,3.84,Good,2.34,Green,19.51,4.25,24.72
800,Burro,Colombia,1.07,Unripe,5.05,Green,16.09,3.29,17.03
801,Manzano,Costa Rica,1.21,Premium,3.13,Turning,21.39,2.51,17.33
802,Manzano,Brazil,2.38,Premium,5.06,Turning,15.27,0.88,15.54
803,Fehi,Ecuador,2.03,Processing,5.22,Turning,16.2,0.94,17.66
804,Manzano,Honduras,2.02,Processing,3.87,Ripe,22.44,3.98,25.94
805,Red Dacca,Guatemala,3.67,Good,1.58,Ripe,16.09,1.54,15.49
806,Fehi,Guatemala,1.93,Processing,3.03,Green,20.08,0.65,28.73
807,Red Dacca,Ecuador,2.83,Unripe,3.14,Overripe,19.65,1.8,27.11
808,Plantain,Ecuador,2.66,Processing,6.31,Turning,19.54,4.43,28.78
809,Plantain,Guatemala,2.7,Processing,3.81,Turning,21.98,1.2,13.68
810,Manzano,Brazil,3.1,Processing,1.4,Overripe,15.65,0.89,12.62
811,Fehi,India,3.71,Good,3.24,Turning,22.34,4.05,25.27
812,Plantain,Costa Rica,1.75,Premium,4.08,Overripe,19.64,3.55,14.16
813,Red Dacca,Costa Rica,3.19,Good,1.23,Ripe,15.32,1.33,19.14
814,Fehi,Ecuador,2.6,Good,2.71,Green,18.6,1.02,11.81
815,Red Dacca,Ecuador,3.16,Premium,6.75,Overripe,17.45,4.06,29.76
816,Plantain,Costa Rica,3.74,Unripe,4.37,Turning,22.85,0.76,17.66
817,Plantain,Ecuador,1.14,Good,4.01,Ripe,17.08,1.62,23.02
818,Red Dacca,India,2.71,Premium,4.81,Green,23.64,3.65,21.69
819,Manzano,Brazil,3.59,Good,3.12,Turning,16.41,1.64,16.51
820,Red Dacca,Honduras,3.96,Processing,3.23,Ripe,17.43,3.42,22.57
821,Manzano,Brazil,1.97,Unripe,2.9,Ripe,19.95,1.37,10.86
822,Burro,Guatemala,1.92,Good,6.95,Overripe,17.44,4.36,22.82
823,Burro,Costa Rica,3.79,Processing,6.47,Ripe,15.93,3.38,23.39
824,Burro,Colombia,2.18,Good,6.56,Ripe,24.11,1.94,22.78
825,Plantain,Guatemala,2.93,Processing,3.59,Overripe,21.9,3.92,12.04
826,Plantain,Guatemala,2.78,Good,6.89,Overripe,23.92,0.82,11.74
827,Fehi,Brazil,3.48,Good,2.88,Overripe,24.39,4.63,25.56
828,Red Dacca,Honduras,2.96,Processing,3.34,Turning,22.51,4.06,10.32
829,Manzano,Honduras,3.72,Processing,3.33,Ripe,15.37,0.58,29.15
830,Manzano,Brazil,1.15,Premium,5.67,Overripe,18.18,3.91,27.72
831,Plantain,Guatemala,1.33,Processing,5.56,Ripe,19.12,2.56,16.84
832,Burro,Guatemala,3.21,Premium,4.99,Ripe,23.54,3.4,21.14
833,Red Dacca,Brazil,3.03,Good,2.18,Ripe,18.7,3.77,18.51
834,Red Dacca,Honduras,3.11,Processing,6.05,Green,24.9,1.61,12.65
835,Red Dacca,Colombia,3.05,Good,5.07,Ripe,18.58,3.22,28.7
836,Burro,India,1.36,Good,1.19,Green,19.34,2.21,17.31
837,Red Dacca,India,3.64,Processing,3.33,Turning,19.76,0.62,11.31
838,Manzano,Guatemala,2.33,Good,2.07,Turning,15.41,4.15,18.9
839,Burro,Honduras,1.39,Processing,1.43,Ripe,24.03,3.08,16.75
840,Burro,Honduras,2.94,Good,1.15,Ripe,16.15,2.61,20.41
841,Fehi,India,2.78,Processing,3.03,Green,24.13,2.99,28.96
842,Red Dacca,Guatemala,3.42,Good,5.26,Overripe,19.85,2.39,17.32
843,Plantain,Guatemala,3.68,Processing,6.68,Turning,24.17,4.48,12.57
844,Fehi,Honduras,3.04,Good,4.24,Turning,21.0,1.96,26.54
845,Plantain,Colombia,1.11,Unripe,1.81,Overripe,15.52,2.94,10.57
846,Red Dacca,Guatemala,1.83,Processing,3.35,Overripe,21.85,4.45,12.81
847,Red Dacca,Colombia,2.48,Processing,3.1,Turning,18.74,1.65,11.57
848,Burro,India,3.04,Good,2.2,Turning,18.44,0.74,24.91
849,Fehi,Colombia,1.14,Good,3.75,Green,22.03,0.99,26.46
850,Fehi,Brazil,2.51,Good,6.43,Ripe,23.38,3.44,23.09
851,Burro,Guatemala,2.45,Good,5.45,Overripe,22.66,0.67,20.93
852,Plantain,India,3.15,Unripe,3.68,Turning,21.68,1.74,16.3
853,Manzano,Ecuador,3.96,Good,6.69,Overripe,22.98,3.74,28.05
854,Manzano,Costa Rica,1.33,Processing,5.69,Turning,20.94,3.16,28.19
855,Fehi,Colombia,2.09,Processing,2.88,Green,15.05,1.05,21.98
856,Fehi,Honduras,3.95,Good,4.49,Green,22.56,3.89,28.25
857,Fehi,Ecuador,2.49,Premium,3.3,Overripe,19.12,3.8,17.82
858,Manzano,Guatemala,3.38,Good,4.37,Turning,24.46,1.78,22.56
859,Manzano,Colombia,3.82,Good,6.68,Green,16.94,0.57,17.16
860,Manzano,Ecuador,1.41,Processing,5.45,Overripe,24.13,1.48,10.87
861,Fehi,Honduras,2.41,Good,6.31,Overripe,21.32,1.78,10.2
862,Fehi,Colombia,3.86,Processing,5.11,Turning,24.6,3.69,17.93
863,Manzano,Costa Rica,2.44,Good,3.12,Turning,24.42,2.83,14.1
864,Fehi,Ecuador,1.4,Processing,5.16,Overripe,15.83,1.78,15.95
865,Red Dacca,Costa Rica,2.78,Unripe,4.47,Overripe,15.22,3.95,29.01
866,Fehi,Brazil,3.61,Premium,5.68,Turning,22.21,2.5,28.12
867,Burro,Ecuador,2.6,Good,5.33,Ripe,16.31,1.84,14.21
868,Manzano,India,3.93,Good,4.85,Overripe,19.54,3.62,28.01
869,Manzano,Costa Rica,2.86,Good,1.77,Turning,16.39,4.84,14.42
870,Plantain,India,1.79,Processing,6.17,Overripe,20.83,0.68,22.72
871,Burro,Guatemala,1.76,Processing,2.25,Ripe,16.5,0.74,20.99
872,Plantain,Guatemala,1.14,Good,5.34,Ripe,24.44,3.05,14.16
873,Red Dacca,Costa Rica,1.76,Processing,4.61,Turning,16.58,4.84,21.59
874,Red Dacca,Costa Rica,1.66,Premium,1.15,Turning,16.09,4.04,13.49
875,Manzano,Costa Rica,2.89,Good,1.62,Ripe,18.31,1.16,20.28
876,Manzano,Costa Rica,3.03,Unripe,5.41,Overripe,22.22,0.52,25.55
877,Red Dacca,Colombia,1.07,Good,2.5,Turning,16.92,3.57,26.94
878,Burro,Brazil,1.0,Premium,5.11,Ripe,21.48,0.75,27.99
879,Red Dacca,Brazil,3.93,Good,2.74,Green,19.58,4.41,19.65
880,Red Dacca,India,3.81,Good,1.47,Green,23.7,1.93,24.83
881,Plantain,Brazil,1.26,Processing,4.34,Overripe,23.57,4.63,20.43
882,Burro,India,1.57,Premium,6.09,Turning,18.15,2.36,14.38
883,Burro,Colombia,3.17,Processing,4.85,Overripe,23.82,3.8,18.91
884,Fehi,India,3.67,Good,2.32,Ripe,17.91,3.6,17.09
885,Burro,Colombia,3.43,Processing,4.46,Green,21.75,2.75,28.72
886,Red Dacca,Costa Rica,2.8,Processing,4.84,Turning,18.35,0.97,10.41
887,Burro,Guatemala,1.98,Unripe,2.14,Overripe,17.57,2.26,27.88
888,Fehi,Colombia,2.17,Processing,1.23,Overripe,20.85,3.84,14.74
889,Plantain,Ecuador,3.15,Good,4.89,Green,22.93,2.1,11.76
890,Plantain,Costa Rica,3.92,Good,3.26,Overripe,16.55,0.6,18.42
891,Plantain,Brazil,2.24,Premium,2.71,Turning,15.73,2.71,20.28
892,Fehi,Guatemala,2.13,Processing,3.02,Overripe,24.18,3.09,28.54
893,Red Dacca,Brazil,2.35,Good,4.45,Ripe,21.11,3.77,26.68
894,Burro,Costa Rica,3.7,Premium,6.38,Ripe,20.63,3.88,24.84
895,Fehi,India,1.69,Processing,3.82,Green,22.36,3.79,10.54
896,Burro,Colombia,2.31,Processing,1.46,Green,20.09,4.29,22.43
897,Manzano,Colombia,1.63,Unripe,2.97,Green,16.66,2.03,18.28
898,Manzano,India,1.81,Good,4.43,Ripe,15.98,2.66,19.66
899,Plantain,Brazil,1.35,Processing,6.78,Green,15.76,3.9,14.57
900,Red Dacca,Guatemala,1.76,Good,4.57,Green,23.91,0.6,27.88
901,Plantain,Costa Rica,2.38,Processing,4.98,Turning,18.63,3.08,23.6
902,Fehi,Brazil,3.89,Good,5.97,Overripe,18.97,4.34,13.84
903,Plantain,Ecuador,1.43,Processing,6.85,Turning,22.28,2.38,13.93
904,Burro,Colombia,3.0,Premium,3.05,Ripe,18.23,2.59,25.7
905,Burro,Colombia,2.74,Processing,3.27,Overripe,21.41,4.45,13.79
906,Manzano,Brazil,1.48,Good,1.42,Turning,24.11,3.14,12.85
907,Red Dacca,Guatemala,2.63,Unripe,1.93,Ripe,16.07,2.13,22.16
908,Manzano,India,2.29,Good,2.46,Overripe,16.35,3.09,22.06
909,Manzano,Brazil,3.51,Good,1.53,Green,23.13,2.38,10.34
910,Plantain,Guatemala,2.27,Good,4.92,Overripe,23.96,3.52,22.36
911,Red Dacca,Costa Rica,2.94,Good,4.63,Turning,23.31,2.42,12.72
912,Plantain,Ecuador,3.32,Premium,5.47,Ripe,23.33,3.37,12.71
913,Burro,Brazil,3.42,Good,3.89,Overripe,21.04,3.84,12.84
914,Manzano,Honduras,2.59,Good,1.16,Ripe,18.15,2.37,14.53
915,Plantain,Ecuador,3.72,Good,5.49,Overripe,24.44,1.4,22.57
916,Fehi,Guatemala,1.61,Premium,3.37,Turning,20.97,1.73,16.06
917,Burro,Colombia,2.88,Good,4.06,Turning,16.75,4.21,29.3
918,Plantain,Colombia,3.03,Processing,3.65,Turning,18.84,1.41,10.13
919,Burro,Ecuador,1.09,Processing,2.53,Ripe,15.66,3.9,19.35
920,Fehi,Ecuador,2.85,Good,2.5,Overripe,20.56,4.8,23.1
921,Plantain,Brazil,1.42,Processing,1.72,Green,15.58,4.85,29.65
922,Red Dacca,India,1.99,Processing,6.75,Turning,18.96,2.83,15.92
923,Manzano,Honduras,3.79,Good,4.31,Ripe,22.74,4.02,12.95
924,Red Dacca,Brazil,2.84,Good,1.44,Overripe,23.79,1.2,19.5
925,Fehi,Ecuador,1.91,Good,6.8,Turning,19.67,4.25,16.58
926,Red Dacca,Honduras,3.62,Premium,2.09,Overripe,22.72,2.73,24.59
927,Red Dacca,India,2.26,Processing,2.98,Turning,22.56,2.94,10.68
928,Red Dacca,Colombia,2.66,Premium,4.88,Turning,15.24,2.36,27.44
929,Burro,India,3.51,Processing,6.4,Turning,23.02,1.98,10.75
930,Red Dacca,Guatemala,1.29,Good,6.26,Ripe,23.95,1.59,18.24
931,Manzano,Brazil,1.5,Processing,2.81,Overripe,15.79,3.82,17.74
932,Fehi,India,2.27,Good,6.72,Turning,18.51,3.86,10.11
933,Red Dacca,Ecuador,1.65,Good,1.26,Turning,17.66,3.46,25.94
934,Fehi,Honduras,3.52,Unripe,4.13,Overripe,22.06,4.88,29.9
935,Fehi,Honduras,1.03,Unripe,5.69,Turning,16.77,2.79,17.04
936,Fehi,Guatemala,2.56,Processing,4.88,Overripe,21.29,1.5,29.39
937,Burro,Colombia,1.84,Unripe,6.67,Ripe,20.5,1.4,10.84
938,Red Dacca,Honduras,1.43,Premium,3.68,Overripe,21.55,1.44,23.67
939,Fehi,Ecuador,3.65,Good,1.79,Ripe,15.31,2.48,14.42
940,Manzano,Colombia,1.77,Processing,6.32,Green,21.02,3.01,16.13
941,Manzano,Costa Rica,1.98,Good,2.23,Ripe,22.94,2.95,21.18
942,Manzano,Guatemala,2.17,Good,4.44,Green,18.93,1.93,23.77
943,Manzano,Costa Rica,2.03,Good,4.47,Green,19.56,4.19,18.06
944,Manzano,Costa Rica,1.92,Processing,6.78,Ripe,16.73,2.3,20.68
945,Burro,Colombia,1.8,Processing,1.59,Overripe,19.52,1.94,24.12
946,Burro,Colombia,1.12,Processing,2.76,Turning,16.01,2.71,21.92
947,Burro,Guatemala,1.01,Premium,2.59,Ripe,16.93,2.26,29.09
948,Fehi,Guatemala,1.26,Processing,2.26,Ripe,19.58,4.71,28.81
949,Plantain,Guatemala,3.86,Processing,5.55,Ripe,22.76,1.52,16.83
950,Fehi,Ecuador,2.88,Unripe,1.29,Ripe,20.22,2.98,27.95
951,Fehi,Guatemala,1.18,Premium,3.97,Ripe,23.99,3.52,22.82
952,Fehi,Honduras,3.63,Good,3.54,Green,20.32,3.18,24.46
953,Manzano,India,1.48,Processing,2.89,Ripe,21.37,1.12,17.2
954,Manzano,Honduras,3.46,Premium,1.86,Turning,16.37,0.77,16.46
955,Red Dacca,Colombia,3.99,Good,5.16,Overripe,24.84,0.92,27.29
956,Burro,India,3.77,Processing,5.88,Turning,20.69,1.85,26.12
957,Fehi,Ecuador,2.5,Processing,1.46,Ripe,24.25,4.11,11.79
958,Plantain,Costa Rica,3.58,Processing,4.76,Overripe,22.24,3.09,21.62
959,Fehi,Costa Rica,1.04,Processing,3.89,Ripe,15.29,1.01,25.17
960,Manzano,Ecuador,3.47,Premium,4.91,Ripe,24.72,2.44,26.12
961,Red Dacca,Ecuador,3.77,Processing,1.83,Turning,15.65,1.03,19.99
962,Fehi,Guatemala,3.7,Good,1.84,Overripe,19.3,3.7,11.52
963,Burro,Colombia,2.73,Good,3.63,Ripe,23.93,3.12,27.06
964,Red Dacca,Ecuador,1.18,Processing,2.18,Overripe,15.89,3.67,13.55
965,Fehi,Ecuador,1.14,Good,1.29,Ripe,22.44,4.98,29.14
966,Plantain,Colombia,2.49,Good,2.16,Turning,21.48,2.05,27.16
967,Plantain,Colombia,2.14,Processing,6.44,Green,16.56,0.88,22.01
968,Red Dacca,Costa Rica,2.85,Unripe,4.4,Ripe,17.99,4.42,20.67
969,Red Dacca,India,1.78,Processing,4.86,Overripe,20.78,2.04,15.6
970,Manzano,Costa Rica,1.26,Good,5.19,Turning,19.63,0.98,12.2
971,Burro,Ecuador,3.65,Processing,4.89,Turning,15.27,1.9,26.33
972,Burro,Colombia,2.98,Unripe,3.32,Ripe,23.27,3.93,25.13
973,Manzano,India,2.35,Good,2.39,Overripe,23.48,3.16,25.38
974,Fehi,Brazil,3.31,Good,5.05,Ripe,21.02,3.01,12.62
975,Manzano,Guatemala,2.02,Premium,3.62,Turning,22.77,1.77,25.05
976,Red Dacca,Ecuador,3.01,Processing,6.93,Turning,18.91,1.06,10.55
977,Plantain,Costa Rica,2.46,Unripe,5.02,Overripe,15.26,3.79,20.06
978,Fehi,Guatemala,1.63,Processing,3.43,Turning,17.2,3.45,25.67
979,Red Dacca,Colombia,3.94,Processing,4.05,Ripe,19.79,2.28,11.98
980,Fehi,Colombia,3.0,Processing,4.52,Overripe,19.4,2.21,18.75
981,Fehi,Costa Rica,3.65,Processing,1.94,Overripe,17.41,3.68,26.66
982,Burro,Colombia,2.96,Processing,4.2,Overripe,19.03,2.41,23.15
983,Fehi,Guatemala,2.36,Good,1.57,Turning,21.15,2.13,25.32
984,Fehi,Costa Rica,1.86,Processing,6.31,Ripe,23.78,1.05,12.43
985,Burro,Colombia,1.43,Good,6.57,Ripe,18.91,3.85,29.75
986,Red Dacca,Honduras,2.78,Good,6.85,Turning,22.6,0.67,11.56
987,Plantain,Guatemala,1.72,Processing,5.68,Turning,16.04,3.82,26.4
988,Manzano,Guatemala,3.96,Processing,1.51,Ripe,20.89,2.61,21.52
989,Manzano,Costa Rica,1.82,Good,1.26,Overripe,21.59,4.01,12.94
990,Manzano,Ecuador,1.82,Processing,1.07,Overripe,18.83,3.84,19.0
991,Red Dacca,Guatemala,3.23,Good,5.47,Overripe,23.01,4.23,14.78
992,Plantain,Guatemala,3.64,Premium,6.68,Turning,16.23,4.97,27.22
993,Red Dacca,Costa Rica,3.8,Good,2.61,Ripe,23.6,1.44,22.18
994,Fehi,Guatemala,2.72,Good,6.52,Overripe,15.17,3.62,23.0
995,Burro,Costa Rica,3.84,Premium,1.81,Overripe,23.22,4.44,19.38
996,Fehi,Ecuador,2.64,Processing,4.92,Green,23.53,2.97,19.38
997,Plantain,Guatemala,3.76,Processing,6.29,Overripe,15.74,4.88,24.21
998,Fehi,Honduras,3.79,Good,3.15,Overripe,16.6,0.7,29.71
999,Fehi,Brazil,2.2,Premium,5.72,Turning,18.32,4.11,27.58
1000,Burro,Costa Rica,3.37,Processing,6.91,Overripe,20.82,4.22,20.53
